customer_id,company,industry,region,plan,seats,mrr,signup_date,last_active_date,support_tickets_90d,nps_score,churned,churn_reason,feedback
C03553,Quantum Partners,Fintech,EMEA,Growth,41,2157.94,2025-08-16,2026-08-16,0,8,0,,"Our account manager is responsive, tier-1 support less so. We will see how the next release goes."
C03554,Mosaic Software GmbH,Retail,NA,Growth,23,1448.78,2025-05-03,2026-08-28,0,7,0,,"The Slack integration is handy, the HubSpot one is limited."
C03555,Keystone Capital Co,Fintech,NA,Growth,23,1403.09,2026-04-11,2026-06-23,1,8,0,,Would like faster responses on weekends.
C03556,Foxglove Works,Manufacturing,NA,Growth,35,2004.54,2025-02-05,2026-08-17,1,9,0,,Feature releases ship every month and they listen to feedback.
C03557,Atlas Robotics Co,Retail,NA,Enterprise,187,15859.34,2025-01-18,2026-08-21,1,10,0,,Plays nicely with every tool in our stack.
C03558,Bluepeak Labs,Logistics,EMEA,Starter,5,137.02,2025-04-05,2026-06-28,6,6,1,Poor support experience,Chat support only sends links to docs we have already read.
C03559,Halcyon Dynamics Ltd,Healthcare,EMEA,Starter,8,232.79,2024-03-27,2026-08-22,3,5,0,,Webhook payloads changed without notice and broke our pipeline.
C03560,Meridian Health Co,Retail,EMEA,Enterprise,294,23242.15,2023-10-07,2026-08-20,0,9,0,,Uptime has been perfect for as long as we have used it. Keep up the great work.
C03561,Redwood Retail GmbH,Education,EMEA,Starter,4,117.12,2026-03-01,2026-08-25,1,8,0,,Pricing is fair but the Growth tier is a big jump from Starter. We will see how the next release goes.
C03562,Evergreen Dynamics Inc,Retail,NA,Enterprise,357,30826.72,2026-05-31,2026-08-24,3,7,0,,"One outage this quarter, communicated well. Overall it is fine."
C03563,Falcon Health,Media,NA,Growth,16,984.61,2026-04-03,2026-08-11,0,9,0,,"Rock solid, we have never seen an outage."
C03564,Solstice Labs,SaaS,EMEA,Enterprise,308,25822.42,2025-08-23,2026-08-24,0,8,0,,It does the job; adoption is growing slowly.
C03565,Ironclad Learning Inc,Logistics,EMEA,Growth,24,1458.37,2023-10-13,2026-08-13,1,5,0,,Overage charges were a nasty surprise on the invoice. Renewal is unlikely.
C03566,Silverlake Labs,Manufacturing,EMEA,Enterprise,70,6211.89,2023-10-26,2026-08-22,0,10,0,,"Support is outstanding, replies within the hour. Keep up the great work."
C03567,Riverbend Logistics LLC,Media,NA,Growth,51,2906.57,2024-01-30,2026-07-01,0,7,0,,Good enough integration options for our stack. Some room for improvement.
C03568,Riverbend Partners,Retail,APAC,Growth,33,1859.57,2024-10-17,2026-08-27,0,8,0,,"Setup took longer than expected, mostly on our side."
C03569,Oakridge Partners Co,Media,NA,Starter,6,168.43,2023-10-29,2026-08-25,2,7,0,,"Mostly stable, with the occasional slow dashboard."
C03570,Silverlake Works,Fintech,EMEA,Starter,4,118.46,2025-10-04,2026-08-23,1,7,0,,We sync with our warehouse nightly and it mostly works.
C03571,Pioneer Supply,Manufacturing,NA,Starter,4,121.06,2023-04-18,2026-08-16,5,3,0,,The mobile app crashes whenever we open a large report.
C03572,Solstice Media,SaaS,EMEA,Enterprise,43,3971.46,2026-03-08,2026-08-14,1,5,0,,The support team is friendly but never actually fixes anything. Would not recommend at this point.
C03573,Nimbus Works LLC,Fintech,NA,Starter,2,56.09,2024-07-31,2026-06-22,2,6,1,Company downsized,Too expensive compared with the alternatives we evaluated.
C03574,Nimbus Group,Retail,EMEA,Growth,13,772.45,2024-05-04,2026-08-20,3,6,0,,Exports randomly fail with no error message. Frustrating overall.
C03575,Juniper Works LLC,Fintech,NA,Growth,16,964.86,2024-07-28,2026-04-07,1,9,1,Poor support experience,Every ticket we raised was resolved the same day. Highly recommended.
C03576,Cobalt Labs LLC,Retail,EMEA,Starter,8,224.3,2024-09-09,2026-06-16,1,8,0,,Costs are acceptable for what we use today.
C03577,Juniper Networks Co,Manufacturing,NA,Enterprise,357,28830.7,2024-12-04,2026-06-23,1,8,0,,"Most of the team uses it weekly, a few power users daily."
C03578,Redwood Networks Inc,Fintech,EMEA,Starter,11,325.66,2024-01-31,2026-08-17,2,9,0,,The Enterprise plan pays for itself in saved hours. Highly recommended.
C03579,Oakridge Media,Manufacturing,NA,Growth,62,3513.98,2024-01-23,2026-08-14,0,9,0,,"Great value for the price, especially on the annual plan."
C03580,Windmill Digital,SaaS,NA,Growth,67,3992.42,2024-04-25,2026-08-24,1,8,0,,Would like more flexible billing for seasonal staff.
C03581,Mosaic Health Co,Manufacturing,EMEA,Starter,5,148.86,2023-07-19,2026-08-17,3,6,0,,Our budget was cut and the platform was the first thing to go.
C03582,Summit Health Co,Manufacturing,NA,Starter,6,165.58,2023-10-18,2026-08-28,0,9,0,,Plays nicely with every tool in our stack.
C03583,Sable Software Co,Retail,NA,Growth,41,2433.22,2024-06-18,2026-08-16,2,8,0,,Reports are a bit slow at month end.
C03584,Crescent Capital,Education,APAC,Starter,1,30.22,2023-02-08,2026-06-27,2,5,0,,The price per seat is hard to justify for a team our size.
C03585,Redwood Foods Inc,Logistics,APAC,Growth,22,1193.89,2024-06-19,2026-08-11,0,8,0,,Onboarding was fine but could use more templates. Happy enough to stay for now.
C03586,Brightline Health Co,Manufacturing,APAC,Growth,29,1640.49,2024-06-15,2026-08-13,0,10,0,,The mobile app is snappy and dependable.
C03587,Northwind Capital,Retail,NA,Starter,5,142.15,2023-01-04,2026-08-18,4,4,0,,The roadmap items we were promised never shipped.
C03588,Halcyon Labs GmbH,Retail,EMEA,Starter,4,119.89,2024-08-23,2026-08-20,2,9,0,,"Great value for the price, especially on the annual plan. Highly recommended."
C03589,Stellar Systems GmbH,Manufacturing,APAC,Starter,7,183.68,2025-04-24,2026-08-15,1,7,0,,Tickets get resolved eventually but it takes follow-ups.
C03590,Redwood Capital Ltd,Fintech,NA,Growth,26,1526.69,2025-09-22,2026-08-31,3,3,0,,Webhook payloads changed without notice and broke our pipeline.
C03591,Redwood Networks,Manufacturing,EMEA,Growth,50,2829.21,2024-05-09,2026-08-27,0,9,0,,The support team clearly knows the product inside out.
C03592,Silverlake Partners GmbH,Fintech,NA,Starter,11,282.84,2024-10-28,2026-01-16,8,3,1,Poor support experience,We opened four tickets for the same bug and got four different answers. Renewal is unlikely.
C03593,Cascade Retail Co,Manufacturing,APAC,Growth,36,2034.32,2023-04-11,2026-08-29,2,5,0,,The API is rate limited so aggressively that our sync jobs fail nightly.
C03594,Frontier Partners,SaaS,EMEA,Growth,50,2838.64,2024-02-21,2026-08-26,0,8,0,,We are on the fence at renewal because of the price increase.
C03595,Sable Group,SaaS,EMEA,Growth,28,1596.05,2025-04-26,2026-08-20,1,6,0,,Too expensive compared with the alternatives we evaluated.
C03596,Ironclad Capital,Logistics,EMEA,Starter,6,165.97,2024-08-14,2026-08-26,2,9,0,,Best customer success team we have worked with. Keep up the great work.
C03597,Cobalt Software Ltd,Media,NA,Starter,8,224.0,2026-05-02,2026-05-18,7,5,1,Poor support experience,We opened four tickets for the same bug and got four different answers. Would not recommend at this point.
C03598,Orbit Labs LLC,Media,NA,Starter,8,207.2,2025-10-12,2026-08-12,2,8,0,,Feature set is competitive but not best in class.
C03599,Sable Group,Logistics,EMEA,Growth,57,3086.78,2026-03-03,2026-08-17,1,7,0,,Feature set is competitive but not best in class. We will see how the next release goes.
C03600,Cascade Dynamics GmbH,Retail,EMEA,Growth,31,1715.91,2024-09-05,2026-04-25,7,3,1,Reliability issues,Dashboards time out constantly when we filter more than a few weeks.
C03601,Ironclad Networks Inc,Fintech,EMEA,Starter,4,110.34,2023-04-08,2026-08-27,1,9,0,,"We were live in two days, which is unheard of for us."
C03602,Atlas Supply,SaaS,NA,Starter,5,150.64,2024-12-09,2026-08-16,0,5,0,,"No native Slack or HubSpot connector, so we had to build our own. Frustrating overall."
C03603,Nimbus Robotics,Retail,EMEA,Growth,31,1707.95,2026-04-21,2026-08-12,2,9,0,,"Support is outstanding, replies within the hour. Highly recommended."
C03604,Northwind Capital Inc,Fintech,NA,Starter,3,87.9,2023-08-09,2026-08-26,2,7,0,,We are still ramping up usage across the team. Happy enough to stay for now.
C03605,Northwind Software Inc,Logistics,NA,Growth,34,1835.58,2026-05-10,2026-08-29,1,7,0,,We are still ramping up usage across the team.
C03606,Mosaic Learning LLC,SaaS,LATAM,Starter,6,179.17,2023-01-10,2026-08-29,1,5,0,,The Salesforce integration breaks every other week. We are evaluating alternatives.
C03607,Pioneer Logistics Inc,SaaS,EMEA,Starter,11,335.47,2025-02-22,2026-08-11,4,7,0,,"Decent value, though we keep an eye on seat costs. Overall it is fine."
C03608,Ember Software,Fintech,EMEA,Growth,39,2105.05,2026-04-01,2026-08-30,2,7,0,,"Decent value, though we keep an eye on seat costs."
C03609,Bluepeak Media Co,SaaS,LATAM,Starter,6,179.3,2023-09-27,2026-08-22,0,10,0,,Fair pricing and no surprise fees. Keep up the great work.
C03610,Cobalt Works,Fintech,NA,Growth,59,3337.3,2023-12-08,2026-08-30,3,4,0,,Escalations go nowhere; we had to chase our account manager repeatedly. Would not recommend at this point.
C03611,Stellar Group Inc,Education,LATAM,Starter,6,176.91,2025-10-27,2026-08-25,0,8,0,,"Fine for simple questions, weaker on technical issues."
C03612,Harbor Partners,Fintech,EMEA,Starter,4,123.78,2024-03-19,2026-08-11,0,9,0,,"Great value for the price, especially on the annual plan. Keep up the great work."
C03613,Ironclad Labs,Healthcare,EMEA,Growth,32,1704.82,2025-04-16,2026-07-10,1,5,0,,The Salesforce integration breaks every other week.
C03614,Tidewater Works Ltd,Media,NA,Starter,5,142.56,2023-05-27,2026-04-09,3,4,1,Reliability issues,Exports randomly fail with no error message. Renewal is unlikely.
C03615,Windmill Supply Inc,Healthcare,NA,Growth,63,3349.38,2025-05-07,2026-08-31,1,6,0,,The mobile app crashes whenever we open a large report.
C03616,Crescent Logistics LLC,Education,NA,Growth,30,1821.33,2024-10-16,2026-08-16,0,6,0,,Missing basic features like bulk edit and custom roles.
C03617,Falcon Systems GmbH,Retail,NA,Enterprise,282,23471.65,2024-09-30,2026-08-27,2,6,0,,Support tickets sit for days before anyone replies.
C03618,Cobalt Foods,SaaS,NA,Starter,12,338.32,2025-07-29,2026-08-25,2,8,0,,"Setup took longer than expected, mostly on our side."
C03619,Redwood Analytics,Fintech,EMEA,Starter,5,154.65,2024-07-25,2026-08-16,2,7,0,,The help center is good; live support is average.
C03620,Ironclad Analytics Co,Logistics,EMEA,Starter,9,279.89,2025-05-25,2026-08-15,2,7,0,,We are still ramping up usage across the team.
C03621,Pioneer Networks,Healthcare,NA,Enterprise,414,34380.06,2024-06-27,2026-08-21,0,7,0,,Good enough integration options for our stack. Overall it is fine.
C03622,Stellar Dynamics Co,Fintech,EMEA,Starter,2,54.83,2025-12-27,2026-08-14,3,6,0,,Support tickets sit for days before anyone replies.
C03623,Quantum Networks,Retail,LATAM,Starter,3,93.49,2024-12-10,2026-05-30,5,5,1,Low usage / no longer needed,Half the team stopped logging in after the first month.
C03624,Halcyon Labs LLC,Media,EMEA,Growth,27,1622.99,2024-01-01,2026-06-30,1,6,0,,Pricing jumped at renewal and nobody warned us.
C03625,Beacon Health Ltd,Education,APAC,Starter,5,147.44,2026-01-26,2026-08-27,2,8,0,,It does the job; adoption is growing slowly.
C03626,Tidewater Capital Inc,Healthcare,EMEA,Growth,26,1540.44,2024-02-06,2026-06-24,2,8,0,,"Good product, waiting on the custom fields feature."
C03627,Solstice Retail Inc,Media,NA,Starter,11,308.79,2026-04-17,2026-08-31,2,6,0,,The mobile app crashes whenever we open a large report.
C03628,Meridian Capital,Education,NA,Growth,13,754.32,2026-05-17,2026-08-21,5,4,0,,We outgrew the product; it is fine for small teams but not for us. Frustrating overall.
C03629,Pioneer Digital GmbH,Education,LATAM,Growth,55,3099.66,2024-12-12,2026-08-29,0,5,0,,"A competitor offered everything we needed at a lower price, so we switched. We are evaluating alternatives."
C03630,Juniper Works Ltd,SaaS,EMEA,Starter,4,113.92,2024-08-05,2026-07-29,2,8,0,,"Fine for simple questions, weaker on technical issues. We will see how the next release goes."
C03631,Cascade Learning LLC,SaaS,APAC,Growth,17,1020.37,2023-12-06,2026-08-27,1,10,0,,Webhooks are reliable and easy to configure.
C03632,Tidewater Learning LLC,Logistics,LATAM,Growth,27,1593.85,2025-11-30,2026-08-31,2,6,0,,"No audit log, which our compliance team requires."
C03633,Foxglove Group Ltd,Healthcare,NA,Starter,9,249.97,2023-12-09,2026-08-28,1,8,0,,"Fine for simple questions, weaker on technical issues."
C03634,Harbor Works,Retail,NA,Enterprise,148,13261.8,2025-02-19,2026-08-14,2,7,0,,Onboarding was fine but could use more templates. Happy enough to stay for now.
C03635,Windmill Digital,Healthcare,EMEA,Growth,24,1449.65,2025-10-23,2026-08-12,5,8,0,,The help center is good; live support is average.
C03636,Nimbus Health,SaaS,NA,Enterprise,307,26175.73,2023-08-19,2026-08-22,1,10,0,,Uptime has been perfect for as long as we have used it.
C03637,Solstice Media,Manufacturing,EMEA,Growth,47,2636.14,2023-08-09,2026-08-21,1,9,0,,Onboarding was smooth and the whole team was productive in a week.
C03638,Nimbus Media Co,SaaS,APAC,Starter,4,107.68,2026-05-06,2026-08-21,3,5,0,,The forecasting module is too simplistic for our use case.
C03639,Orbit Group,Manufacturing,EMEA,Starter,7,199.0,2026-06-13,2026-08-19,0,9,0,,The mobile app is snappy and dependable. Would buy again without hesitation.
C03640,Summit Group GmbH,Healthcare,NA,Starter,7,190.6,2024-02-18,2026-02-23,8,5,1,Budget cuts,It took weeks to import our data and the docs were out of date.
C03641,Brightline Group,Fintech,EMEA,Starter,7,204.01,2023-10-24,2026-07-09,1,6,0,,"No native Slack or HubSpot connector, so we had to build our own. Would not recommend at this point."
C03642,Northwind Systems,SaaS,NA,Starter,5,146.89,2025-03-29,2026-05-24,5,3,1,Too expensive,We pay for features we never use; the plan tiers make no sense.
C03643,Harbor Group Ltd,Manufacturing,APAC,Starter,4,116.66,2025-01-14,2026-08-17,2,5,0,,The setup wizard failed twice and we gave up on the advanced features. Renewal is unlikely.
C03644,Frontier Analytics LLC,SaaS,NA,Starter,11,334.04,2023-11-21,2026-08-15,0,9,0,,The mobile app is snappy and dependable.
C03645,Brightline Learning Co,SaaS,APAC,Enterprise,314,24840.51,2023-10-03,2026-08-27,2,7,0,,It does the job; adoption is growing slowly. We will see how the next release goes.
C03646,Cascade Systems Co,Manufacturing,EMEA,Starter,7,196.51,2025-01-04,2026-08-31,1,8,0,,Would like more flexible billing for seasonal staff.
C03647,Harbor Health GmbH,Fintech,NA,Growth,63,3514.1,2023-12-17,2026-08-31,1,7,0,,Would like faster responses on weekends.
C03648,Solstice Robotics Inc,Retail,EMEA,Growth,52,2883.36,2024-11-21,2026-08-29,1,7,0,,"Decent value, though we keep an eye on seat costs."
C03649,Solstice Learning,Fintech,NA,Growth,27,1509.18,2025-05-27,2026-08-24,1,7,0,,The mobile app lags behind the web app. Happy enough to stay for now.
C03650,Aurora Capital,Media,EMEA,Starter,4,121.55,2023-11-30,2026-06-19,2,8,0,,"Setup took longer than expected, mostly on our side. Overall it is fine."
C03651,Granite Works,Fintech,APAC,Growth,32,1864.23,2024-12-30,2026-08-19,1,9,0,,"Best-in-class dashboards, our execs love them. Would buy again without hesitation."
C03652,Cobalt Capital GmbH,SaaS,APAC,Growth,24,1440.11,2026-06-15,2026-08-13,2,8,0,,"The Slack integration is handy, the HubSpot one is limited. Overall it is fine."
C03653,Mosaic Software,Fintech,NA,Enterprise,342,27042.1,2024-11-17,2026-08-13,0,6,0,,The roadmap items we were promised never shipped.
C03654,Pioneer Health Inc,SaaS,EMEA,Starter,5,145.93,2023-06-29,2026-08-30,0,9,0,,Performance is excellent even at month-end peaks.
C03655,Crescent Studio Ltd,Fintech,APAC,Starter,3,88.18,2025-07-26,2026-08-01,0,10,0,,Webhooks are reliable and easy to configure. Would buy again without hesitation.
C03656,Cascade Foods,SaaS,APAC,Growth,62,3364.95,2024-07-19,2026-08-20,0,9,0,,Pricing is transparent and scales sensibly with our team. We plan to add more seats next quarter.
C03657,Falcon Logistics,SaaS,NA,Starter,6,183.38,2025-07-03,2026-08-12,1,6,0,,No phone support and email replies take forever. Frustrating overall.
C03658,Mosaic Supply,Retail,NA,Growth,19,1115.8,2023-02-10,2026-06-14,0,7,0,,Uptime is fine; performance on large filters could improve.
C03659,Crescent Learning Co,Media,LATAM,Growth,66,3926.28,2025-06-27,2026-08-22,1,8,0,,We are still ramping up usage across the team.
C03660,Copperfield Digital Ltd,SaaS,NA,Growth,52,2942.62,2025-05-21,2026-08-26,0,8,0,,"One outage this quarter, communicated well. Some room for improvement."
C03661,Windmill Partners Inc,SaaS,NA,Enterprise,268,22801.25,2023-01-05,2026-07-23,2,7,0,,"No major issues, some minor bugs here and there. Some room for improvement."
C03662,Sable Retail Inc,Media,APAC,Growth,45,2560.06,2024-08-12,2026-08-31,2,4,0,,Webhook payloads changed without notice and broke our pipeline.
C03663,Beacon Partners GmbH,Media,NA,Enterprise,111,9912.63,2024-08-22,2026-06-08,1,7,0,,The help center is good; live support is average. Happy enough to stay for now.
C03664,Copperfield Health GmbH,Education,APAC,Growth,49,2785.32,2024-12-15,2026-08-18,2,7,0,,"Does what it says, nothing spectacular. We will see how the next release goes."
C03665,Northwind Health,Fintech,NA,Starter,6,173.47,2025-02-25,2026-08-21,2,9,0,,Custom roles and audit logs made our compliance team happy.
